rank,tag,rating,character,id
422,Chicentend,26.521131412974068,"[""koopa""]",2391335
423,Gramer,26.32790159811826,"[""mewtwo""]",3191111
424,ImSoChove,26.28942490640413,"[""wario""]",1101104
425,BaeBlade,26.263805023358557,"[""kamui""]",2629808
426,Wesyeedah,26.251004446129475,"[""koopa""]",1887777
427,S7even,26.21264013511533,"[""pickel""]",2762721
428,Chey,26.00897539263924,"[""packun""]",2329616
429,Cooolth,25.958306941586486,"[""lucina""]",2278675
430,AConfusedRobot,25.933009743558294,"[""master""]",1679470
431,Mikito,25.920370390893684,"[""rockman""]",3444111
432,Kael4king,25.79431518183801,"[""random""]",1545749
433,Bladesi,25.74406491336337,"[""lucina""]",1389959
434,Fichu,25.618867108098332,"[""demon""]",2995605
435,Chronicler,25.56272691322386,"[""pikachu""]",1063384
436,Hunts,25.469433174061773,"[""luigi""]",2683083
437,ShakeNBake,25.43841098577046,"[""wolf""]",2145747
438,Taiga,25.39504339155081,"[""gaogaen""]",2022209
439,Matty,25.296194886550385,"[""mewtwo""]",2305137
440,Happylion,25.25922597398578,"[""gaogaen""]",652982
441,Dongzuya Mishikong,25.136386023679595,"[""donkey""]",2004882
442,FatUncleBen,25.118011627329142,"[""krool""]",2551933
443,Gamecaptain,25.099650662441782,"[""littlemac""]",3662000
444,Plural,25.062968987790576,"[""gaogaen""]",3988183
445,DuckDog59,24.953245299331627,"[""duckhunt""]",1846925
446,PlupFan,24.77143891655858,"[""purin""]",2109243
447,Davy Jones,24.650971158415217,"[""shulk""]",1302508
448,Vanbro,24.638956651766065,"[""diddy"", ""falco""]",151166
449,spiddyjj,24.626948000803864,"[""robot""]",3395439
450,blue crow,24.495238500315654,"[""master""]",2475792
451,TV12,24.304917479031953,"[""fox""]",1753116
452,Juy,24.222117706140295,"[""szerosuit""]",3629824
453,Aquatic,24.127834735787392,"[""paisy""]",266906
454,understoodtheassignment9,24.045638232210937,"[""donkey""]",3022896
455,iRush,23.90538088584595,"[""falco""]",3923964
456,boring,23.852995558430138,"[""ptrainer"", ""koopajr""]",3545820
457,Strawberry,23.777530460557674,"[""samusBoth""]",1840066
458,Branman,23.673434319918933,"[""chrom""]",1617066
459,PZZ,23.60429019651772,"[""yoshi""]",4361208
460,Caden,23.558306346542768,"[""captain""]",2098980
461,Minuet,23.546824388025826,"[""lucas""]",970395
462,scrambled egg wiener dog,23.432312140474277,"[""captain""]",2684761
463,ArgentxGarnet,23.40947660494379,"[""link""]",707549
464,LazySonar,23.369567953304127,"[""inkling""]",3294103
465,asdagigafo,23.007828974417652,"[""metaknight""]",2435066
466,MKLiam,22.95741050755836,"[""gekkouga""]",544644
467,Ryno,22.868050325243875,"[""shizue""]",1725330
468,Infern0,22.690372092283972,"[""gamewatch""]",3003202
469,TomboyTuesday,22.64616865903177,"[""diddy""]",4619197
470,nightrider,22.613072605145653,"[""gamewatch""]",4586707
471,ThisIsTheRun,22.58002491921083,"[""belmont""]",545910
472,ZARK,22.525052735046575,"[""yoshi""]",2373120
473,Hyper Shot,22.514074368550645,"[""bayonetta""]",2382954
474,Praxis,22.49213368501515,"[""szerosuit""]",1095814
475,Solar,22.448316442794457,"[""yoshi""]",3899270
476,Yushidofu,22.404584561560092,"[""ken""]",3998218
477,xInferno,22.36638905742781,"[""lucina""]",1117331
478,Emery,22.21967251591835,"[""donkey""]",1012439
